,1,2,3,4,5
4539,1,0,0,0,0
4514,0,0,0,0,1
9372,0,0,0,1,0
9189,0,0,0,0,1
1366,0,0,0,0,1
3916,0,0,0,0,1
11436,1,0,0,0,0
2639,0,0,1,0,0
11042,0,0,0,0,1
10543,0,0,0,1,0
6890,0,0,0,0,1
11332,0,0,0,0,1
2300,0,0,0,0,1
4787,1,0,0,0,0
2938,1,0,0,0,0
8377,0,0,0,0,1
10105,0,0,0,1,0
10731,0,0,0,0,1
1979,0,0,0,0,1
3803,0,0,0,0,1
4534,0,0,0,0,1
6220,1,0,0,0,0
5937,0,0,0,1,0
6271,1,0,0,0,0
6495,0,0,0,1,0
10210,0,0,0,0,1
4800,0,1,0,0,0
2280,0,0,0,0,1
6580,0,0,0,1,0
5684,1,0,0,0,0
4469,0,0,1,0,0
5133,0,0,1,0,0
7834,0,0,0,0,1
998,0,0,0,0,1
4130,0,0,0,0,1
5266,0,0,0,1,0
10263,1,0,0,0,0
11440,1,0,0,0,0
1784,1,0,0,0,0
3182,0,0,0,0,1
10114,0,1,0,0,0
494,0,0,0,0,1
9800,0,0,1,0,0
9069,0,0,0,1,0
9726,0,0,0,0,1
2860,0,1,0,0,0
2038,0,0,0,1,0
4041,0,1,0,0,0
8962,0,0,0,1,0
2897,0,0,0,0,1
366,0,0,0,1,0
849,0,0,0,1,0
7132,0,0,0,0,1
8605,0,0,0,0,1
8111,0,0,0,0,1
5894,0,0,0,0,1
2653,0,0,0,0,1
3503,0,0,0,1,0
1541,0,0,0,1,0
7013,0,0,0,1,0
11135,0,0,0,0,1
322,0,0,0,0,1
2031,0,0,0,0,1
11560,1,0,0,0,0
6501,0,0,0,1,0
813,0,0,0,1,0
2528,0,0,0,0,1
10946,0,0,0,0,1
6125,0,0,1,0,0
10734,1,0,0,0,0
5274,0,1,0,0,0
1079,0,0,1,0,0
2226,0,0,1,0,0
9123,0,0,0,1,0
10663,1,0,0,0,0
10599,0,0,0,0,1
2705,0,0,0,1,0
8742,0,1,0,0,0
5829,0,0,0,0,1
1164,0,0,0,1,0
3261,0,0,0,0,1
10200,0,0,0,0,1
7070,0,0,1,0,0
1450,0,0,0,0,1
4229,1,0,0,0,0
3862,1,0,0,0,0
2936,0,0,0,0,1
9434,0,0,0,0,1
3917,0,0,0,0,1
5487,0,1,0,0,0
6720,0,0,0,0,1
9518,0,0,0,1,0
1723,0,0,0,0,1
8606,0,0,0,1,0
7265,0,0,0,0,1
4056,1,0,0,0,0
11098,1,0,0,0,0
2999,0,0,1,0,0
10530,0,0,0,1,0
1231,0,0,0,0,1
1514,0,0,0,0,1
2313,0,0,0,0,1
1451,0,0,0,0,1
7844,0,0,0,0,1
9431,0,0,0,0,1
9952,0,0,0,0,1
4321,0,0,0,0,1
7689,0,0,0,0,1
838,0,1,0,0,0
11562,0,0,0,0,1
6347,1,0,0,0,0
3899,0,0,0,0,1
9918,0,0,0,0,1
3567,0,0,1,0,0
10815,0,0,0,0,1
5452,0,1,0,0,0
3087,0,0,0,0,1
7837,0,0,0,0,1
10088,0,0,1,0,0
8008,0,0,0,0,1
4692,0,0,0,0,1
1714,0,0,0,0,1
4270,0,0,0,1,0
339,0,0,0,0,1
8682,0,1,0,0,0
8147,0,0,0,0,1
11520,0,0,0,0,1
9502,0,0,0,0,1
9701,0,0,0,1,0
588,0,0,0,0,1
3365,1,0,0,0,0
2670,1,0,0,0,0
5515,0,0,0,0,1
3589,0,1,0,0,0
34,1,0,0,0,0
28,0,0,0,0,1
2395,0,0,0,0,1
9425,0,0,1,0,0
6194,0,0,0,0,1
5506,0,0,0,0,1
8225,0,0,0,0,1
2170,0,0,0,0,1
7065,0,0,0,0,1
9896,0,0,0,0,1
889,0,0,0,1,0
3878,0,0,0,0,1
3322,0,0,0,0,1
10968,0,0,0,0,1
3514,0,1,0,0,0
7889,0,1,0,0,0
9735,0,0,0,1,0
5673,0,1,0,0,0
7376,0,0,0,0,1
3733,0,0,0,0,1
7401,0,0,0,0,1
11047,0,0,0,0,1
8897,0,0,0,0,1
4528,0,0,0,1,0
1654,0,0,0,1,0
7087,0,0,0,0,1
7707,1,0,0,0,0
223,1,0,0,0,0
10064,0,0,0,0,1
6086,0,0,0,0,1
4239,1,0,0,0,0
1590,0,0,0,0,1
10566,0,1,0,0,0
3256,1,0,0,0,0
6351,0,0,0,0,1
6553,0,1,0,0,0
2181,0,0,0,0,1
6874,0,0,0,0,1
8730,0,0,0,0,1
6750,0,0,0,0,1
6797,1,0,0,0,0
8830,0,0,0,1,0
10777,0,0,0,0,1
4817,1,0,0,0,0
8866,0,0,0,0,1
11056,1,0,0,0,0
1209,0,0,0,0,1
5914,1,0,0,0,0
421,0,0,0,0,1
10205,0,0,0,0,1
1706,0,0,0,1,0
1158,0,0,0,0,1
2306,0,0,0,1,0
273,1,0,0,0,0
171,1,0,0,0,0
3956,0,0,0,0,1
5606,1,0,0,0,0
4865,1,0,0,0,0
9619,0,0,0,0,1
3188,0,0,0,0,1
1725,0,0,0,0,1
9102,1,0,0,0,0
10431,1,0,0,0,0
1564,0,0,0,1,0
1782,0,0,0,0,1
843,0,0,0,1,0
10913,0,0,0,0,1
6128,0,0,0,0,1
904,0,0,0,0,1
8107,1,0,0,0,0
11285,0,0,1,0,0
7033,0,0,0,0,1
1547,0,0,0,0,1
2080,0,0,0,0,1
11054,0,0,0,0,1
8750,0,0,0,0,1
7499,0,1,0,0,0
3985,0,0,0,0,1
8446,0,0,0,1,0
11564,1,0,0,0,0
11301,0,0,1,0,0
8568,0,0,1,0,0
9569,0,0,0,0,1
8089,0,0,0,0,1
3820,0,0,0,1,0
5209,0,0,0,1,0
2646,0,0,0,0,1
8943,0,0,1,0,0
8951,0,0,0,0,1
8485,0,0,0,0,1
256,1,0,0,0,0
8858,0,0,0,0,1
4350,1,0,0,0,0
8496,1,0,0,0,0
9937,0,0,0,0,1
2155,0,0,0,0,1
8532,0,0,0,0,1
10376,0,0,0,0,1
3715,0,0,0,0,1
4057,0,0,1,0,0
8546,0,0,0,1,0
9680,0,0,0,0,1
8158,0,0,0,0,1
5648,1,0,0,0,0
6856,1,0,0,0,0
3102,0,0,0,0,1
558,0,0,0,0,1
6339,1,0,0,0,0
7865,0,0,0,0,1
1436,0,0,0,0,1
507,0,0,0,0,1
5275,0,0,0,0,1
4472,0,0,1,0,0
1869,0,0,0,1,0
5663,0,0,0,0,1
6123,0,0,1,0,0
8613,0,0,0,0,1
755,0,0,0,0,1
7454,0,0,0,1,0
4050,0,0,0,1,0
7228,0,0,1,0,0
3836,1,0,0,0,0
4386,1,0,0,0,0
8692,0,0,0,1,0
2118,0,0,0,0,1
8999,0,0,0,1,0
729,0,0,0,0,1
501,0,0,0,0,1
5938,1,0,0,0,0
643,0,0,1,0,0
6836,1,0,0,0,0
1539,0,0,0,0,1
8294,0,0,0,0,1
1211,0,0,0,0,1
10644,1,0,0,0,0
672,0,0,0,1,0
4915,0,0,0,0,1
5932,0,0,0,0,1
3377,0,1,0,0,0
4476,1,0,0,0,0
5615,1,0,0,0,0
10256,0,0,0,1,0
1464,0,0,0,0,1
4745,0,0,0,1,0
10415,1,0,0,0,0
1192,0,0,0,0,1
3793,0,0,0,0,1
1872,0,0,0,0,1
3590,0,0,0,1,0
3158,0,0,0,0,1
9433,0,0,0,1,0
505,1,0,0,0,0
243,1,0,0,0,0
5678,0,0,0,0,1
506,1,0,0,0,0
9553,0,0,1,0,0
8660,0,0,0,0,1
7646,0,0,0,1,0
6931,0,1,0,0,0
6415,0,0,0,0,1
6867,1,0,0,0,0
1773,0,0,0,1,0
5910,0,0,0,0,1
7779,0,0,1,0,0
6743,1,0,0,0,0
9543,0,0,0,1,0
797,0,0,1,0,0
3618,0,0,0,0,1
2381,0,1,0,0,0
2829,0,1,0,0,0
6818,0,0,1,0,0
10881,1,0,0,0,0
10201,0,0,0,0,1
4633,0,0,0,0,1
312,1,0,0,0,0
746,0,1,0,0,0
3569,0,0,0,0,1
790,0,0,1,0,0
2476,0,0,0,0,1
6576,0,0,1,0,0
10890,0,0,0,0,1
2570,0,0,1,0,0
5753,0,0,0,0,1
7279,0,0,0,0,1
7795,1,0,0,0,0
7168,0,0,0,0,1
4355,0,0,0,0,1
2163,0,0,0,0,1
8575,0,0,0,0,1
8410,0,0,0,0,1
380,0,0,1,0,0
11616,0,0,1,0,0
1292,0,0,0,0,1
1912,0,0,0,0,1
11545,0,0,0,0,1
599,0,0,0,0,1
3892,0,0,0,1,0
4141,0,0,0,0,1
5540,0,0,0,0,1
1652,0,0,0,0,1
9244,1,0,0,0,0
1893,0,0,0,0,1
1944,0,0,0,0,1
3395,0,0,1,0,0
7530,0,0,0,1,0
4362,0,0,0,0,1
11397,0,0,0,0,1
375,1,0,0,0,0
1966,0,0,0,0,1
3957,0,0,0,0,1
10240,0,0,1,0,0
4423,1,0,0,0,0
5351,0,0,0,0,1
5696,1,0,0,0,0
1243,0,0,0,0,1
7332,0,0,0,0,1
9419,1,0,0,0,0
6188,1,0,0,0,0
7103,0,0,0,1,0
7282,0,0,0,0,1
1471,0,0,0,0,1
3346,0,0,0,0,1
4522,0,0,1,0,0
2657,1,0,0,0,0
2853,0,1,0,0,0
4506,0,0,0,1,0
11061,0,0,0,0,1
10490,0,0,1,0,0
11403,0,0,1,0,0
4045,0,0,0,0,1
4062,0,0,0,0,1
5326,0,0,0,0,1
7134,0,0,0,0,1
8811,0,0,0,0,1
6594,0,0,0,0,1
4306,0,0,0,0,1
5139,0,0,0,0,1
6698,1,0,0,0,0
8998,0,0,1,0,0
8022,0,0,0,0,1
3990,0,0,0,0,1
1049,0,0,0,0,1
3823,1,0,0,0,0
7336,0,0,0,0,1
9355,0,0,0,0,1
2035,0,0,0,0,1
4039,0,0,0,1,0
7201,0,0,0,0,1
7136,0,1,0,0,0
10923,0,0,0,0,1
1972,0,0,0,0,1
6558,0,1,0,0,0
2099,0,0,0,0,1
1499,0,0,0,0,1
5205,1,0,0,0,0
3512,0,0,0,1,0
652,0,0,0,0,1
170,1,0,0,0,0
4085,0,0,0,0,1
242,1,0,0,0,0
9688,0,1,0,0,0
5798,1,0,0,0,0
7838,1,0,0,0,0
4371,0,0,0,0,1
1644,0,0,0,0,1
5594,0,0,0,0,1
2756,0,0,0,0,1
7252,0,0,0,0,1
9989,0,0,1,0,0
7485,0,0,0,1,0
5231,1,0,0,0,0
2076,0,0,0,0,1
4103,0,0,0,0,1
11156,1,0,0,0,0
3996,0,0,0,0,1
4801,0,0,0,0,1
5968,0,0,0,0,1
8952,0,0,0,0,1
6729,0,0,0,0,1
9931,1,0,0,0,0
8040,0,0,1,0,0
11400,0,0,1,0,0
10944,0,0,0,0,1
6529,1,0,0,0,0
8948,0,1,0,0,0
5849,0,1,0,0,0
6498,0,0,0,0,1
9707,1,0,0,0,0
4661,0,1,0,0,0
4078,0,0,0,1,0
9859,0,1,0,0,0
5974,0,0,1,0,0
640,0,0,0,1,0
1270,0,0,0,0,1
2778,0,0,0,0,1
7983,0,0,0,0,1
4932,0,0,0,0,1
1985,0,0,0,0,1
3861,0,0,0,1,0
3480,1,0,0,0,0
1534,0,0,0,0,1
325,0,0,0,1,0
5764,0,0,0,1,0
2338,0,0,0,0,1
3980,1,0,0,0,0
8778,0,0,0,0,1
8309,0,0,0,0,1
4054,0,0,0,0,1
2237,0,0,0,0,1
5229,0,0,0,0,1
8912,0,0,0,0,1
4571,0,0,0,0,1
11282,0,0,0,0,1
5474,1,0,0,0,0
6520,1,0,0,0,0
864,0,0,0,1,0
7808,0,0,0,1,0
4942,0,0,0,0,1
7571,0,0,0,0,1
6010,1,0,0,0,0
9190,0,1,0,0,0
371,1,0,0,0,0
8383,0,0,0,0,1
7632,0,0,0,1,0
7855,0,0,1,0,0
6496,0,0,0,0,1
10169,0,0,0,0,1
8093,0,0,0,0,1
10840,0,0,0,0,1
10179,0,1,0,0,0
11255,0,0,0,0,1
7609,1,0,0,0,0
5830,1,0,0,0,0
2364,0,0,0,0,1
3213,0,0,0,0,1
5456,0,0,0,0,1
911,0,1,0,0,0
10556,0,0,0,0,1
10178,1,0,0,0,0
3789,0,0,0,0,1
8544,0,0,1,0,0
10550,0,0,0,0,1
5581,1,0,0,0,0
10886,0,0,0,0,1
8548,0,0,0,0,1
10756,0,0,0,0,1
5060,0,0,1,0,0
1423,0,0,0,0,1
11438,0,0,0,0,1
479,1,0,0,0,0
662,0,1,0,0,0
10875,1,0,0,0,0
10483,0,0,0,0,1
9489,0,0,1,0,0
2988,0,0,0,0,1
1119,0,0,0,0,1
2776,0,0,1,0,0
4535,0,1,0,0,0
10365,0,0,0,0,1
7640,0,0,0,0,1
6870,0,0,0,0,1
11533,0,0,0,0,1
8630,0,0,0,0,1
7025,0,0,0,0,1
5573,1,0,0,0,0
5269,0,0,0,0,1
4427,1,0,0,0,0
10053,1,0,0,0,0
5247,0,0,0,0,1
6567,0,0,1,0,0
3981,0,0,0,1,0
8421,0,0,0,0,1
11405,0,0,0,0,1
2893,0,0,0,0,1
2669,0,0,1,0,0
3977,1,0,0,0,0
10218,0,0,0,0,1
279,1,0,0,0,0
9219,1,0,0,0,0
8681,0,0,0,0,1
9644,0,0,1,0,0
8864,0,0,0,0,1
5197,1,0,0,0,0
7945,0,0,0,0,1
1694,0,0,0,0,1
10400,1,0,0,0,0
5018,0,0,0,1,0
3479,0,0,0,0,1
5554,1,0,0,0,0
4416,1,0,0,0,0
10869,0,0,0,1,0
4155,0,0,0,0,1
4883,0,0,0,0,1
5807,0,1,0,0,0
3809,0,0,0,0,1
7328,0,0,0,0,1
10057,0,0,0,1,0
9314,0,0,1,0,0
4296,0,0,0,0,1
6312,0,0,0,0,1
4683,0,0,0,0,1
9825,0,1,0,0,0
6657,1,0,0,0,0
5593,0,0,0,0,1
2209,0,0,0,0,1
9212,0,0,0,0,1
11244,0,0,0,0,1
5402,0,0,0,0,1
11210,1,0,0,0,0
4563,0,0,0,1,0
184,1,0,0,0,0
10901,1,0,0,0,0
6658,0,0,0,0,1
4516,0,1,0,0,0
2350,0,0,0,0,1
553,1,0,0,0,0
1397,0,0,0,0,1
1384,0,0,0,0,1
9065,0,0,0,0,1
6961,0,0,0,0,1
5856,0,0,0,0,1
4903,1,0,0,0,0
297,1,0,0,0,0
443,0,1,0,0,0
7919,0,0,0,0,1
5215,1,0,0,0,0
9059,0,0,0,0,1
6876,0,0,0,0,1
2077,0,0,0,0,1
6017,0,0,0,1,0
4751,0,0,0,1,0
9332,0,1,0,0,0
2229,0,0,0,1,0
2842,0,0,0,0,1
2537,0,0,0,0,1
194,1,0,0,0,0
9682,0,0,1,0,0
6825,1,0,0,0,0
817,0,0,0,1,0
3367,1,0,0,0,0
10561,0,0,0,1,0
2578,1,0,0,0,0
1131,0,0,0,0,1
9044,0,0,1,0,0
5505,0,0,0,1,0
6192,0,1,0,0,0
9750,1,0,0,0,0
9034,0,0,0,0,1
320,1,0,0,0,0
1371,0,0,0,0,1
4042,1,0,0,0,0
6329,0,0,0,1,0
7077,0,0,0,0,1
907,0,0,0,0,1
9075,0,0,0,0,1
3950,0,0,0,0,1
5529,0,0,0,0,1
6478,0,0,0,0,1
10374,0,1,0,0,0
9404,0,0,0,1,0
6840,0,0,0,0,1
8807,0,0,0,0,1
8257,1,0,0,0,0
9803,0,0,1,0,0
926,0,0,0,0,1
244,1,0,0,0,0
15,0,0,0,1,0
143,1,0,0,0,0
5983,1,0,0,0,0
2363,0,0,0,0,1
129,1,0,0,0,0
1161,0,0,0,0,1
8060,0,0,0,0,1
11425,0,0,0,0,1
10271,0,0,0,1,0
6412,0,0,0,0,1
7093,0,0,0,0,1
9440,1,0,0,0,0
5458,0,0,0,1,0
6521,0,1,0,0,0
5308,1,0,0,0,0
1876,0,0,0,0,1
2488,0,0,0,0,1
9025,0,0,0,1,0
4479,0,0,0,0,1
1182,0,0,0,0,1
2525,0,1,0,0,0
7370,0,1,0,0,0
1170,0,0,0,1,0
10142,0,0,0,0,1
2182,0,0,0,0,1
11137,0,1,0,0,0
9526,1,0,0,0,0
8573,0,0,0,0,1
9881,0,0,0,0,1
3371,0,0,0,0,1
11579,1,0,0,0,0
1859,0,0,0,0,1
10803,0,0,1,0,0
6561,1,0,0,0,0
10943,0,0,0,0,1
1878,0,0,0,0,1
6682,0,0,0,0,1
3588,0,0,0,0,1
11625,0,0,0,0,1
3121,0,0,1,0,0
387,1,0,0,0,0
1311,0,0,0,0,1
1032,0,0,0,0,1
11057,0,0,0,0,1
7453,0,0,0,0,1
7267,0,0,0,0,1
8747,0,0,0,0,1
4936,0,0,0,0,1
931,0,0,1,0,0
6802,0,0,0,1,0
4019,0,0,0,0,1
691,0,0,1,0,0
7567,0,0,0,0,1
5987,1,0,0,0,0
1909,0,0,0,1,0
829,0,0,1,0,0
3498,0,0,0,0,1
2081,0,0,0,0,1
10399,0,0,0,0,1
11019,0,0,0,0,1
44,1,0,0,0,0
3939,0,0,0,1,0
9037,0,0,0,0,1
6319,1,0,0,0,0
4319,1,0,0,0,0
2965,1,0,0,0,0
3969,0,0,0,1,0
1187,0,0,0,0,1
10452,0,0,0,1,0
7305,0,1,0,0,0
8957,0,0,0,1,0
284,0,0,0,0,1
10356,0,1,0,0,0
4159,0,0,0,0,1
3092,0,0,0,0,1
8719,0,0,0,0,1
4556,1,0,0,0,0
7794,0,0,0,0,1
9626,0,0,0,0,1
4323,1,0,0,0,0
10221,0,0,0,0,1
10579,1,0,0,0,0
3364,0,0,0,1,0
1404,0,0,0,0,1
3195,0,0,0,0,1
7852,0,0,0,0,1
7060,0,0,0,0,1
969,0,0,0,0,1
9487,1,0,0,0,0
3734,0,0,0,0,1
925,0,0,0,0,1
11082,1,0,0,0,0
8481,0,0,0,0,1
4725,1,0,0,0,0
7739,0,0,0,0,1
2851,0,0,0,0,1
9625,1,0,0,0,0
7127,0,0,1,0,0
5956,0,0,0,1,0
519,0,0,0,0,1
10347,1,0,0,0,0
9330,0,0,0,0,1
4471,1,0,0,0,0
9359,0,0,0,0,1
4348,0,0,0,0,1
10480,0,0,1,0,0
9386,1,0,0,0,0
3626,0,0,0,0,1
1789,0,0,0,0,1
9665,0,0,0,0,1
2059,0,0,0,1,0
8827,0,0,0,0,1
9340,0,0,0,0,1
4013,0,0,1,0,0
6006,0,0,0,0,1
1902,0,0,0,0,1
6215,0,0,1,0,0
4686,0,0,0,0,1
7666,0,0,0,0,1
4922,0,0,0,1,0
7185,0,0,0,0,1
8302,0,0,0,0,1
8806,0,0,0,0,1
75,1,0,0,0,0
2345,0,0,0,0,1
7536,0,0,0,0,1
430,0,0,0,0,1
4586,0,1,0,0,0
5483,0,0,0,0,1
10933,0,0,0,0,1
6930,1,0,0,0,0
6463,0,0,0,0,1
9531,0,1,0,0,0
8961,0,0,1,0,0
1553,0,0,0,0,1
5874,0,0,1,0,0
240,1,0,0,0,0
783,0,0,0,0,1
9709,0,0,0,0,1
3066,0,0,0,0,1
11380,0,0,0,0,1
977,0,0,0,0,1
4905,1,0,0,0,0
6264,0,0,0,1,0
5695,0,0,0,0,1
2941,0,0,0,0,1
6505,0,0,1,0,0
7393,0,0,0,0,1
6497,0,0,1,0,0
7448,0,0,1,0,0
1620,0,0,0,0,1
5642,1,0,0,0,0
11656,0,0,0,0,1
2146,0,0,0,0,1
1801,0,0,0,1,0
2095,0,0,0,0,1
8594,0,0,0,0,1
7220,0,0,1,0,0
1357,0,0,0,0,1
9480,0,0,0,0,1
9198,0,0,0,1,0
9755,0,0,0,1,0
9995,0,1,0,0,0
7518,0,0,1,0,0
3565,0,0,0,0,1
11578,1,0,0,0,0
10239,0,0,0,0,1
7481,0,0,0,0,1
1609,0,0,0,0,1
3096,0,0,0,0,1
7607,0,0,0,0,1
2415,0,0,0,0,1
2017,0,0,0,0,1
2971,0,0,0,0,1
4125,0,0,0,1,0
5846,1,0,0,0,0
5375,0,0,0,0,1
11433,0,0,0,0,1
11184,0,0,0,1,0
3246,1,0,0,0,0
124,1,0,0,0,0
1106,1,0,0,0,0
10904,0,0,0,0,1
7307,0,0,0,0,1
840,0,0,0,0,1
9675,1,0,0,0,0
5649,0,0,1,0,0
10687,1,0,0,0,0
3341,0,0,0,1,0
598,0,0,1,0,0
2123,0,0,0,0,1
5512,0,0,0,0,1
8192,0,0,0,0,1
9191,0,0,0,0,1
8367,1,0,0,0,0
8880,0,0,0,0,1
11275,1,0,0,0,0
5999,0,0,0,0,1
2197,0,0,0,0,1
4051,1,0,0,0,0
1216,0,0,0,0,1
3362,1,0,0,0,0
2501,0,0,0,0,1
725,0,0,0,1,0
7080,0,0,0,1,0
978,0,0,0,1,0
808,0,0,0,0,1
11227,1,0,0,0,0
1475,1,0,0,0,0
8772,0,0,0,0,1
6458,1,0,0,0,0
7603,0,0,0,1,0
4906,0,0,0,0,1
8136,1,0,0,0,0
10542,0,0,1,0,0
4930,0,0,1,0,0
4542,0,0,0,0,1
3962,0,0,0,0,1
2671,0,0,0,0,1
6742,1,0,0,0,0
1235,0,0,0,0,1
1225,0,0,0,0,1
1764,0,0,0,0,1
10295,0,0,0,1,0
7290,0,1,0,0,0
6606,1,0,0,0,0
11187,0,0,0,0,1
6448,1,0,0,0,0
3217,0,0,0,0,1
5737,0,1,0,0,0
287,1,0,0,0,0
10567,0,0,0,0,1
2966,1,0,0,0,0
3164,0,0,0,0,1
9674,0,0,1,0,0
10375,1,0,0,0,0
1657,0,0,0,0,1
1975,0,0,0,0,1
2397,0,0,0,0,1
452,1,0,0,0,0
2710,0,0,1,0,0
10692,0,0,0,0,1
6447,0,0,0,1,0
3681,0,0,0,0,1
422,0,1,0,0,0
8233,0,0,0,0,1
5316,0,0,0,0,1
657,0,0,1,0,0
3301,0,0,0,0,1
8025,0,0,0,0,1
2845,0,0,1,0,0
4066,0,0,0,0,1
9152,0,0,0,0,1
5244,1,0,0,0,0
1001,0,0,1,0,0
4198,0,0,1,0,0
2418,0,0,0,0,1
875,0,0,1,0,0
7277,0,0,0,0,1
3847,1,0,0,0,0
961,0,0,1,0,0
1580,0,0,0,1,0
6875,0,0,1,0,0
6959,0,0,0,0,1
2206,0,0,0,0,1
4266,0,0,0,0,1
10506,0,0,0,1,0
11569,0,0,0,0,1
4231,1,0,0,0,0
757,0,0,1,0,0
4866,0,0,1,0,0
5406,0,0,0,0,1
5313,0,0,0,0,1
2284,0,0,0,0,1
8637,0,0,0,0,1
6532,1,0,0,0,0
5507,0,0,0,0,1
5309,0,0,0,0,1
8759,0,0,0,0,1
4827,0,0,0,0,1
10286,0,0,0,0,1
6945,0,0,0,0,1
807,0,0,0,0,1
11192,1,0,0,0,0
6141,0,1,0,0,0
7203,0,0,0,0,1
9285,1,0,0,0,0
1956,0,0,0,0,1
2445,0,0,0,0,1
8066,0,0,0,1,0
9536,0,0,0,1,0
8292,0,0,0,0,1
9533,0,1,0,0,0
2402,0,0,0,0,1
8414,0,0,0,0,1
1073,0,0,0,0,1
3398,0,0,0,0,1
4240,1,0,0,0,0
5436,0,0,1,0,0
7199,0,0,0,1,0
9924,0,0,0,0,1
2091,1,0,0,0,0
4527,1,0,0,0,0
11659,0,0,0,0,1
1698,0,0,0,0,1
8723,0,0,0,0,1
9790,0,0,0,1,0
9104,0,0,1,0,0
7413,0,0,0,0,1
11514,1,0,0,0,0
1003,0,0,0,0,1
10616,0,0,0,0,1
9715,1,0,0,0,0
7306,0,0,0,0,1
4651,0,0,1,0,0
7313,0,0,0,0,1
6156,1,0,0,0,0
1485,0,0,1,0,0
10772,0,0,1,0,0
5368,1,0,0,0,0
1411,0,0,0,0,1
6289,0,1,0,0,0
11009,0,0,0,0,1
10600,0,0,0,1,0
7387,0,0,0,0,1
709,0,1,0,0,0
10324,0,0,0,0,1
3603,0,0,0,0,1
985,0,0,0,0,1
3076,0,0,0,0,1
6169,1,0,0,0,0
8963,0,1,0,0,0
8102,0,0,1,0,0
5077,0,0,1,0,0
4101,0,0,0,0,1
8419,0,0,0,1,0
2722,1,0,0,0,0
10929,0,0,0,0,1
1268,0,0,0,0,1
2462,0,0,0,0,1
11609,0,0,0,0,1
268,1,0,0,0,0
3580,1,0,0,0,0
4750,0,0,0,0,1
7362,0,0,0,0,1
6786,0,0,0,0,1
9088,0,1,0,0,0
9366,0,0,0,0,1
9513,0,0,0,1,0
2821,0,0,0,0,1
7475,0,0,1,0,0
589,0,0,0,1,0
8163,0,0,0,1,0
11193,1,0,0,0,0
7231,0,0,0,0,1
656,0,0,0,1,0
9479,0,1,0,0,0
9245,0,0,0,1,0
2037,0,0,0,0,1
10182,1,0,0,0,0
8452,1,0,0,0,0
3758,0,0,0,0,1
6151,0,0,0,0,1
10432,0,0,0,0,1
2028,0,0,0,0,1
8739,0,0,0,0,1
677,1,0,0,0,0
7910,0,0,0,0,1
1232,0,0,0,0,1
5454,1,0,0,0,0
7411,0,0,0,1,0
9115,0,0,0,0,1
6918,1,0,0,0,0
4856,0,0,0,0,1
8908,0,0,0,0,1
2432,0,0,0,0,1
8396,0,0,1,0,0
8278,0,0,0,0,1
4647,1,0,0,0,0
8350,0,0,0,0,1
6948,0,0,0,0,1
896,0,0,1,0,0
1611,0,0,0,0,1
1587,0,0,0,0,1
10433,0,0,1,0,0
10994,0,0,0,0,1
1719,0,0,0,0,1
6824,1,0,0,0,0
3806,0,1,0,0,0
8217,0,0,0,0,1
9602,0,0,0,1,0
4701,0,0,1,0,0
3961,1,0,0,0,0
7452,0,0,0,0,1
5557,0,0,0,0,1
5564,1,0,0,0,0
9068,0,0,0,0,1
9873,0,0,0,0,1
6087,0,0,0,0,1
890,0,0,0,0,1
6866,0,0,0,0,1
10510,0,1,0,0,0
4006,0,0,0,0,1
8185,0,0,0,0,1
9269,0,0,0,0,1
10070,0,0,0,1,0
5898,0,0,0,0,1
6173,0,0,0,0,1
8814,0,0,0,0,1
5819,1,0,0,0,0
8725,0,0,0,0,1
7914,0,0,0,0,1
2799,0,0,0,0,1
8348,0,0,0,0,1
584,0,0,0,0,1
3268,0,0,0,0,1
3932,0,0,0,0,1
4965,0,0,0,0,1
1260,0,0,0,0,1
8142,0,0,0,0,1
6199,0,1,0,0,0
310,0,0,1,0,0
1716,0,0,0,0,1
6790,0,0,0,0,1
6009,1,0,0,0,0
2052,0,1,0,0,0
8075,0,0,0,0,1
4668,1,0,0,0,0
4298,1,0,0,0,0
3783,0,0,0,0,1
1008,0,0,0,0,1
9738,1,0,0,0,0
2185,0,0,0,0,1
3623,0,0,0,0,1
11417,0,0,0,0,1
6761,0,0,0,0,1
11288,0,1,0,0,0
8271,0,1,0,0,0
10309,0,0,0,1,0
4834,0,0,0,0,1
9169,0,0,0,1,0
4756,0,0,0,0,1
6978,0,0,0,0,1
90,1,0,0,0,0
8187,0,1,0,0,0
470,0,0,0,0,1
1326,0,0,0,1,0
7702,0,0,0,1,0
9388,0,0,0,0,1
2117,0,0,0,0,1
2937,0,0,0,1,0
888,0,0,0,0,1
983,0,0,0,1,0
8953,0,0,1,0,0
7310,0,0,0,0,1
10038,0,0,0,0,1
2925,1,0,0,0,0
7402,0,0,0,0,1
3214,0,0,0,0,1
5884,0,0,0,0,1
2341,0,0,0,0,1
9334,0,0,0,0,1
11462,0,0,0,0,1
8874,0,0,0,0,1
8318,0,0,0,1,0
9221,0,0,1,0,0
6733,0,0,0,0,1
627,1,0,0,0,0
7533,0,0,0,1,0
4947,0,0,1,0,0
5080,0,0,1,0,0
4244,0,0,0,0,1
7047,0,0,1,0,0
4765,0,0,0,0,1
1601,0,0,0,0,1
11200,0,0,0,0,1
1269,0,0,0,0,1
128,1,0,0,0,0
9338,0,1,0,0,0
8076,1,0,0,0,0
1711,0,0,0,0,1
4182,0,0,0,0,1
8654,1,0,0,0,0
4235,1,0,0,0,0
